Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,8.0600004196167,8.329999923706055,7.849999904632568,8.270000457763672,8.270000457763672,12576800
2023-03-14,8.020000457763672,8.170000076293945,7.860000133514404,7.920000076293945,7.920000076293945,13111500
2023-03-15,7.690000057220459,8.25,7.659999847412109,8.100000381469727,8.100000381469727,13598200
2023-03-16,8.0,8.4350004196167,7.960999965667725,8.329999923706055,8.329999923706055,13119400
2023-03-17,8.5,9.489999771118164,8.489999771118164,8.84000015258789,8.84000015258789,29083600
2023-03-20,8.359999656677246,9.369999885559082,8.34000015258789,9.149999618530273,9.149999618530273,23771500
2023-03-21,9.479999542236328,10.204999923706055,9.479999542236328,9.90999984741211,9.90999984741211,22987400
2023-03-22,10.0600004196167,10.100000381469727,9.630000114440918,9.699999809265137,9.699999809265137,11268300
2023-03-23,10.0600004196167,10.399999618530273,9.720000267028809,9.90999984741211,9.90999984741211,15974200
2023-03-24,9.670000076293945,9.789999961853027,9.470000267028809,9.619999885559082,9.619999885559082,8064600
2023-03-27,9.65999984741211,9.869999885559082,9.5,9.710000038146973,9.710000038146973,7218000
2023-03-28,10.220000267028809,10.319999694824219,10.039999961853027,10.25,10.25,14596900
2023-03-29,10.574999809265137,11.5,10.539999961853027,11.1899995803833,11.1899995803833,27400100
2023-03-30,11.420000076293945,11.680000305175781,11.260000228881836,11.390000343322754,11.390000343322754,14934500
2023-03-31,11.239999771118164,11.520000457763672,11.079999923706055,11.109999656677246,11.109999656677246,10707000
2023-04-03,11.449999809265137,11.550000190734863,10.770999908447266,11.0,11.0,11725100
2023-04-04,10.5600004196167,10.720000267028809,10.020000457763672,10.199999809265137,10.199999809265137,10612400
2023-04-05,10.09000015258789,10.15999984741211,9.819999694824219,10.039999961853027,10.039999961853027,7666500
2023-04-06,10.300000190734863,10.385000228881836,10.109999656677246,10.260000228881836,10.260000228881836,5016400
2023-04-10,10.039999961853027,10.3149995803833,9.989999771118164,10.279999732971191,10.279999732971191,4984400
2023-04-11,10.479999542236328,10.770999908447266,10.40999984741211,10.489999771118164,10.489999771118164,10333200
2023-04-12,10.420000076293945,10.470000267028809,9.899999618530273,9.90999984741211,9.90999984741211,8763500
2023-04-13,10.100000381469727,10.180000305175781,9.772000312805176,9.979999542236328,9.979999542236328,7151900
2023-04-14,9.84000015258789,10.199999809265137,9.75,9.920000076293945,9.920000076293945,6293700
2023-04-17,11.039999961853027,11.430000305175781,10.930000305175781,11.430000305175781,11.430000305175781,18578100
2023-04-18,11.140000343322754,11.550000190734863,11.119999885559082,11.279999732971191,11.279999732971191,11253000
2023-04-19,10.479999542236328,10.5,9.8100004196167,9.869999885559082,9.869999885559082,22457100
2023-04-20,9.614999771118164,9.619999885559082,9.140000343322754,9.329999923706055,9.329999923706055,14656400
2023-04-21,9.300000190734863,9.335000038146973,9.020000457763672,9.25,9.25,9199800
2023-04-24,9.25,9.359999656677246,9.180999755859375,9.289999961853027,9.289999961853027,8081700
2023-04-25,9.140000343322754,9.25,8.630000114440918,8.84000015258789,8.84000015258789,16162200
2023-04-26,9.300000190734863,9.529999732971191,8.984999656677246,9.180000305175781,9.180000305175781,11518400
2023-04-27,9.300000190734863,9.75,9.270000457763672,9.729999542236328,9.729999542236328,8218600
2023-04-28,9.550000190734863,9.640000343322754,9.399999618530273,9.5,9.5,5882000
2023-05-01,9.390000343322754,9.9399995803833,9.274999618530273,9.899999618530273,9.899999618530273,10709300
2023-05-02,9.729999542236328,9.895000457763672,9.569999694824219,9.75,9.75,7743700
2023-05-03,9.579999923706055,9.880000114440918,9.5600004196167,9.670000076293945,9.670000076293945,6751400
2023-05-04,9.859999656677246,10.3100004196167,9.6899995803833,10.149999618530273,10.149999618530273,14572600
2023-05-05,10.239999771118164,10.609999656677246,10.210000038146973,10.399999618530273,10.399999618530273,9047800
2023-05-08,10.619999885559082,10.8100004196167,10.390000343322754,10.550000190734863,10.550000190734863,7749200
2023-05-09,9.949999809265137,10.5600004196167,9.875,10.09000015258789,10.09000015258789,12001600
2023-05-10,10.239999771118164,10.430000305175781,9.994999885559082,10.300000190734863,10.300000190734863,8360100
2023-05-11,10.279999732971191,10.765000343322754,10.210000038146973,10.75,10.75,11238700
2023-05-12,10.109999656677246,10.15999984741211,9.600000381469727,9.819999694824219,9.819999694824219,21414700
2023-05-15,9.90999984741211,9.90999984741211,9.510000228881836,9.800000190734863,9.800000190734863,6707400
2023-05-16,9.579999923706055,9.640000343322754,9.369999885559082,9.510000228881836,9.510000228881836,6167800
2023-05-17,9.380000114440918,9.65999984741211,9.279999732971191,9.579999923706055,9.579999923706055,9014700
2023-05-18,9.40999984741211,9.449999809265137,9.050000190734863,9.130000114440918,9.130000114440918,11911000
2023-05-19,9.050000190734863,9.25,8.90999984741211,9.020000457763672,9.020000457763672,11722400
2023-05-22,9.260000228881836,9.649999618530273,9.199999809265137,9.40999984741211,9.40999984741211,10011700
2023-05-23,9.199999809265137,9.3100004196167,9.079999923706055,9.109999656677246,9.109999656677246,10653400
2023-05-24,8.260000228881836,8.779999732971191,8.0,8.649999618530273,8.649999618530273,28774600
2023-05-25,8.109999656677246,8.130000114440918,7.849999904632568,8.010000228881836,8.010000228881836,15511000
2023-05-26,8.079999923706055,8.265000343322754,7.800000190734863,8.199999809265137,8.199999809265137,12801000
2023-05-30,8.050000190734863,8.260000228881836,7.809999942779541,7.869999885559082,7.869999885559082,19209500
2023-05-31,8.0600004196167,8.079999923706055,7.690000057220459,7.880000114440918,7.880000114440918,10296500
2023-06-01,7.78000020980835,8.199999809265137,7.505000114440918,8.020000457763672,8.020000457763672,14190600
2023-06-02,8.430000305175781,8.75,8.34000015258789,8.4399995803833,8.4399995803833,17863000
2023-06-05,8.539999961853027,8.65999984741211,8.399999618530273,8.449999809265137,8.449999809265137,7274300
2023-06-06,8.449999809265137,8.6850004196167,8.25,8.649999618530273,8.649999618530273,16810300
2023-06-07,8.539999961853027,8.649999618530273,8.3149995803833,8.380000114440918,8.380000114440918,11131300
2023-06-08,8.510000228881836,8.609999656677246,8.34000015258789,8.460000038146973,8.460000038146973,7380800
2023-06-09,8.774999618530273,9.354999542236328,8.774999618530273,8.869999885559082,8.869999885559082,24901800
2023-06-12,9.649999618530273,10.350000381469727,9.630000114440918,9.859999656677246,9.859999656677246,41728600
2023-06-13,10.210000038146973,10.34000015258789,9.930000305175781,10.289999961853027,10.289999961853027,17435500
2023-06-14,10.600000381469727,10.925000190734863,10.489999771118164,10.800000190734863,10.800000190734863,18884700
2023-06-15,11.050000190734863,11.944999694824219,11.039999961853027,11.59000015258789,11.59000015258789,26725000
2023-06-16,11.779999732971191,11.869999885559082,11.149999618530273,11.380000114440918,11.380000114440918,17474800
2023-06-20,10.779999732971191,10.90999984741211,10.600000381469727,10.880000114440918,10.880000114440918,13559100
2023-06-21,11.0600004196167,11.329999923706055,10.552000045776367,10.630000114440918,10.630000114440918,9902400
2023-06-22,10.5600004196167,10.5649995803833,10.270000457763672,10.5600004196167,10.5600004196167,6642800
2023-06-23,9.949999809265137,10.079999923706055,9.640000343322754,9.899999618530273,9.899999618530273,12312300
2023-06-26,10.270000457763672,10.479999542236328,10.09000015258789,10.15999984741211,10.15999984741211,8363200
2023-06-27,10.319999694824219,11.0,10.289999961853027,10.979999542236328,10.979999542236328,11998700
2023-06-28,11.40999984741211,11.930000305175781,11.180000305175781,11.779999732971191,11.779999732971191,19013100
2023-06-29,11.75,11.989999771118164,11.399999618530273,11.829999923706055,11.829999923706055,15905800
2023-06-30,12.739999771118164,13.529999732971191,12.489999771118164,13.420000076293945,13.420000076293945,42235800
2023-07-03,14.380000114440918,14.859999656677246,13.5600004196167,13.979999542236328,13.979999542236328,35028000
2023-07-05,13.890000343322754,15.239999771118164,13.76099967956543,14.800000190734863,14.800000190734863,32738300
2023-07-06,14.619999885559082,14.6899995803833,14.119999885559082,14.140000343322754,14.140000343322754,16886900
2023-07-07,14.0,14.5,13.829999923706055,14.15999984741211,14.15999984741211,13357600
2023-07-10,13.84000015258789,14.3100004196167,13.583000183105469,14.149999618530273,14.149999618530273,12854600
2023-07-11,14.890000343322754,15.180000305175781,14.524999618530273,14.970000267028809,14.970000267028809,20222800
2023-07-12,15.489999771118164,15.550000190734863,14.829999923706055,15.149999618530273,15.149999618530273,19286600
2023-07-13,15.020000457763672,15.0600004196167,13.920000076293945,14.039999961853027,14.039999961853027,23968500
2023-07-14,14.229999542236328,14.430000305175781,13.829999923706055,14.020000457763672,14.020000457763672,13261300
2023-07-17,13.619999885559082,14.164999961853027,13.574999809265137,14.069999694824219,14.069999694824219,8543300
2023-07-18,14.550000190734863,14.65999984741211,13.994999885559082,14.329999923706055,14.329999923706055,12394500
2023-07-19,14.670000076293945,15.529999732971191,14.670000076293945,14.979999542236328,14.979999542236328,17988800
2023-07-20,14.635000228881836,15.079999923706055,14.479999542236328,15.039999961853027,15.039999961853027,9582900
2023-07-21,14.949999809265137,15.140000343322754,14.4399995803833,14.5600004196167,14.5600004196167,11268700
2023-07-24,14.930000305175781,16.3799991607666,14.779999732971191,16.010000228881836,16.010000228881836,25189800
2023-07-25,16.459999084472656,16.8799991607666,15.359999656677246,15.359999656677246,15.359999656677246,21753200
2023-07-26,17.639999389648438,21.829999923706055,17.549999237060547,19.459999084472656,19.459999084472656,138918000
2023-07-27,20.75,21.041000366210938,19.520000457763672,20.219999313354492,20.219999313354492,51721300
2023-07-28,21.520000457763672,23.6200008392334,21.450000762939453,23.389999389648438,23.389999389648438,59549800
2023-07-31,20.649999618530273,21.459999084472656,19.899999618530273,20.920000076293945,20.920000076293945,57484700
2023-08-01,19.864999771118164,20.690000534057617,19.742000579833984,20.049999237060547,20.049999237060547,28764800
2023-08-02,18.5,19.280000686645508,18.420000076293945,18.829999923706055,18.829999923706055,33443500
2023-08-03,19.280000686645508,19.950000762939453,19.104999542236328,19.540000915527344,19.540000915527344,23560200
2023-08-04,19.079999923706055,19.190000534057617,18.020000457763672,18.31999969482422,18.31999969482422,23847400
2023-08-07,19.030000686645508,19.09000015258789,18.040000915527344,18.700000762939453,18.700000762939453,14006400
2023-08-08,17.920000076293945,18.298999786376953,17.665000915527344,17.729999542236328,17.729999542236328,17327000
2023-08-09,17.510000228881836,17.639999389648438,16.510000228881836,16.940000534057617,16.940000534057617,17483900
2023-08-10,17.290000915527344,17.639999389648438,16.649999618530273,16.780000686645508,16.780000686645508,14415500
2023-08-11,16.170000076293945,16.360000610351562,15.890000343322754,16.280000686645508,16.280000686645508,14039400
2023-08-14,15.720000267028809,16.399999618530273,15.649999618530273,16.239999771118164,16.239999771118164,13328000
2023-08-15,16.450000762939453,16.59000015258789,15.555000305175781,16.110000610351562,16.110000610351562,14541800
2023-08-16,15.420000076293945,16.135000228881836,15.329999923706055,15.579999923706055,15.579999923706055,11807900
2023-08-17,16.489999771118164,16.645000457763672,15.579999923706055,15.649999618530273,15.649999618530273,19395200
2023-08-18,14.550000190734863,15.09000015258789,14.210000038146973,14.979999542236328,14.979999542236328,23516300
2023-08-21,15.869999885559082,17.0,15.614999771118164,16.43000030517578,16.43000030517578,26024300
2023-08-22,16.760000228881836,16.889999389648438,15.454999923706055,15.9399995803833,15.9399995803833,16623400
2023-08-23,15.600000381469727,16.260000228881836,15.5600004196167,16.059999465942383,16.059999465942383,8811100
2023-08-24,16.559999465942383,16.93000030517578,16.024999618530273,16.200000762939453,16.200000762939453,12069300
2023-08-25,16.649999618530273,17.579999923706055,16.399999618530273,17.530000686645508,17.530000686645508,19451000
2023-08-28,18.440000534057617,18.700000762939453,17.559999465942383,18.459999084472656,18.459999084472656,25026300
2023-08-29,18.299999237060547,19.219999313354492,17.469999313354492,19.139999389648438,19.139999389648438,23522200
2023-08-30,18.59000015258789,18.979999542236328,18.225000381469727,18.8799991607666,18.8799991607666,13237400
2023-08-31,18.65999984741211,18.809999465942383,17.7450008392334,17.790000915527344,17.790000915527344,15861000
2023-09-01,18.350000381469727,19.959999084472656,18.1200008392334,18.709999084472656,18.709999084472656,32405800
2023-09-05,18.68000030517578,19.85099983215332,18.6299991607666,18.75,18.75,17361900
2023-09-06,18.899999618530273,19.25,18.520999908447266,18.950000762939453,18.950000762939453,11012300
2023-09-07,18.200000762939453,18.200000762939453,17.309999465942383,17.459999084472656,17.459999084472656,13196300
2023-09-08,17.5,17.702999114990234,17.204999923706055,17.350000381469727,17.350000381469727,6792300
2023-09-11,18.219999313354492,18.6299991607666,17.959999084472656,18.479999542236328,18.479999542236328,10780300
2023-09-12,18.260000228881836,19.040000915527344,18.260000228881836,18.649999618530273,18.649999618530273,8840900
2023-09-13,18.040000915527344,18.378999710083008,17.950000762939453,18.06999969482422,18.06999969482422,8755100
2023-09-14,18.079999923706055,18.510000228881836,18.075000762939453,18.350000381469727,18.350000381469727,5950800
2023-09-15,18.520000457763672,18.700000762939453,18.010000228881836,18.299999237060547,18.299999237060547,6612000
2023-09-18,18.010000228881836,18.565000534057617,18.010000228881836,18.459999084472656,18.459999084472656,6040200
2023-09-19,18.389999389648438,18.670000076293945,17.059999465942383,17.489999771118164,17.489999771118164,14774500
2023-09-20,17.40999984741211,17.854999542236328,16.25,16.350000381469727,16.350000381469727,16932000
2023-09-21,15.640000343322754,16.18000030517578,15.390000343322754,15.890000343322754,15.890000343322754,14625400
2023-09-22,16.989999771118164,16.989999771118164,16.375,16.440000534057617,16.440000534057617,13553500
2023-09-25,16.530000686645508,16.790000915527344,16.2549991607666,16.690000534057617,16.690000534057617,16998300
2023-09-26,16.31999969482422,16.809999465942383,16.149999618530273,16.219999313354492,16.219999313354492,6960300
2023-09-27,16.360000610351562,16.690000534057617,16.09000015258789,16.690000534057617,16.690000534057617,8127900
2023-09-28,16.489999771118164,17.420000076293945,16.469999313354492,17.219999313354492,17.219999313354492,11415300
2023-09-29,18.020000457763672,18.459999084472656,17.809999465942383,18.360000610351562,18.360000610351562,11957500
2023-10-02,18.299999237060547,18.510000228881836,17.90999984741211,18.1299991607666,18.1299991607666,8819100
2023-10-03,17.59000015258789,17.770000457763672,17.243000030517578,17.440000534057617,17.440000534057617,9387400
2023-10-04,17.290000915527344,18.010000228881836,17.280000686645508,17.969999313354492,17.969999313354492,8508100
2023-10-05,17.90999984741211,18.014999389648438,17.559999465942383,17.950000762939453,17.950000762939453,7169800
2023-10-06,17.700000762939453,18.229999542236328,17.350000381469727,18.15999984741211,18.15999984741211,8481400
2023-10-09,17.200000762939453,17.260000228881836,15.885000228881836,16.290000915527344,16.290000915527344,25467900
2023-10-10,16.524999618530273,17.0,16.350000381469727,16.940000534057617,16.940000534057617,8529600
2023-10-11,17.200000762939453,17.68000030517578,17.009000778198242,17.010000228881836,17.010000228881836,11794800
2023-10-12,17.110000610351562,17.15999984741211,15.899999618530273,16.299999237060547,16.299999237060547,11111700
2023-10-13,16.280000686645508,16.625,15.930000305175781,16.139999389648438,16.139999389648438,7642300
2023-10-16,15.729999542236328,15.84000015258789,14.979999542236328,15.350000381469727,15.350000381469727,11996900
2023-10-17,15.15999984741211,15.664999961853027,15.100000381469727,15.380000114440918,15.380000114440918,7507600
2023-10-18,14.984999656677246,15.010000228881836,13.470000267028809,13.800000190734863,13.800000190734863,23442200
2023-10-19,13.369999885559082,13.847999572753906,13.369999885559082,13.630000114440918,13.630000114440918,10122900
2023-10-20,13.449999809265137,13.850000381469727,13.369999885559082,13.420000076293945,13.420000076293945,9697300
2023-10-23,13.34000015258789,14.081999778747559,13.220000267028809,13.90999984741211,13.90999984741211,9102200
2023-10-24,14.359999656677246,15.390000343322754,14.350000381469727,15.34000015258789,15.34000015258789,13203400
2023-10-25,14.819999694824219,14.930000305175781,14.079999923706055,14.109999656677246,14.109999656677246,10678200
2023-10-26,14.520000457763672,14.850000381469727,14.34000015258789,14.579999923706055,14.579999923706055,8763300
2023-10-27,15.199999809265137,15.479999542236328,14.550000190734863,14.699999809265137,14.699999809265137,9023700
2023-10-30,15.15999984741211,15.279999732971191,14.699999809265137,14.90999984741211,14.90999984741211,6481100
2023-10-31,14.670000076293945,14.779999732971191,14.229999542236328,14.479999542236328,14.479999542236328,8877200
2023-11-01,14.800000190734863,15.609999656677246,14.609999656677246,15.5,15.5,13506900
2023-11-02,16.149999618530273,16.959999084472656,15.9399995803833,16.540000915527344,16.540000915527344,14161200
2023-11-03,16.75,17.450000762939453,16.40999984741211,17.139999389648438,17.139999389648438,11028100
2023-11-06,17.799999237060547,17.90999984741211,17.139999389648438,17.43000030517578,17.43000030517578,9528700
2023-11-07,16.979999542236328,17.170000076293945,16.575000762939453,17.1299991607666,17.1299991607666,10668700
2023-11-08,16.25,16.375,15.949999809265137,16.100000381469727,16.100000381469727,10335000
2023-11-09,16.360000610351562,16.475000381469727,15.8149995803833,15.890000343322754,15.890000343322754,8572600
2023-11-10,15.739999771118164,15.770000457763672,15.140000343322754,15.260000228881836,15.260000228881836,9598200
2023-11-13,15.5,15.875,15.460000038146973,15.65999984741211,15.65999984741211,6599100
2023-11-14,16.540000915527344,17.079999923706055,16.18000030517578,17.0,17.0,13919235
